Text,Sentiment
"Fun all around If you haven't been living under a rock and if you also have a thing for media trivia then this is an excellent game to test your knowledge. Great game
",1
"Awesome Why did the haters just give this game 1 star only because the adsI give it 5 stars because it is awesome and fun.Don't listen to the haters because they don't know anything.This is a good game for kids that up to 4 years old or even younger.
",1
"works great takes a while to fool with it and learn its quirks but it does the job.
",1
"It does the job It couldn't be easier to make accurate shots
",1
"Winner AI Factory makes great games. I own several paid versions of their games and I am glad I bought them.
",1
"Top
",1
"Very addicting At first  I didn't like it then once I started getting high scores it came easier.
",1
"Great app Has more features than any other for wifi tethering including Foxfi like ability to change channels. Well worth the cost.  Customer support is also quick.
",1
"Amazing Fun game the only thing that would make it perfect is if the ores were on land to
",1
"Brilliant game I don't often like mobile games but this one is spot on.
",1
"Excellent Normally played with my gf while we wait for an order in some restaurant.
",1
"Great fun I bit tedious but I'm playing on easy mode. It's fun learning as you go. Plays really well, and sounds good
",1
"Good fun Works well, I can lose a lot of time playing this
",1
"Awesome Now that I'm able to play Gran Turismo, I won't go to any other mobile games, but there is an issue with the in game audio constantly repeating itself. Pls fix
",1
"amazing but please make more that is free thanks.
",1
"I like these stories I love the tales of Akbar and Birbal
",1
"Wow Said my name
",1
"Loved it This game is amazing so is heads up they both are amazing all these games we put on our heads the best of games.
",1
"Cool Very nice game with great story with a lot of humor. Plays well on the shield tablet with no complains. Love the fact that you are getting the old bards when you buy... Nice music as well
",1
"Fantastically puzzled levels Awesome game with lots of exiting levels  clues to busy your mind  to get addicted to it...  Each level is as interestingly decorated as previous one..  Loved this game just want more levels to go on playing.....
",1
"Love it Its coool
",1
"Fun. I like worldwide challenges. Who cares if I lose, having fun.
",1
"Safe and simple Great app lets you personalize your locks on apps. If you want just a lock on messages and calling history only you can do that. Also tells you what viruses you have and how it affects your phone. Awesome app. At least for me 
",1
"Awesome Lots of fun.  Great game for students.  Love it
",1
"o what the... Fun But not the best keep it up
",1
"Hurray, This games is awesome and,and,and... ....and marvelous,amazing,sooper dooper excellent.I love all libii games,all are soooooooooooper doOoOoper coooooooool.....
",1
"Very good Nice n fast
",1
"Loving it... This game is challenging and fun
",1
"So glad I bought this I played through the whole thing from beginning to end in one session. Fun, simple gameplay with a story that I couldn't help but finish. Worth the money
",1
"I hope they add more characters like morro and past ninjas uniforms I love how u can fight master Chen and most elemental masters and I hope they add more maps and elemental dragon boss battles
",1
"Love Love Love I have all the Dr panda collection and my 3 daughter thinks they are the best games. Well worth the money and she never gets bored of them  keep them coming
",1
"This is the best phone game I've ever played, beautiful graphics, huge range of physics puzzles, variety, and it's a decent long game too Broken into little chapters so you can play in small doses too. Get it
",1
"Awesome Its nice but daily visit friend house tips is confusing because in this game friend house is not available. I can't find friend house. Please solve this problem and I don't know how to make friend. please solve this problem.
",1
"Well worth the money Great game to play with friends. They're reactions are the best when this game guesses even the most unrecognized characters
",1
"AMAZINGBEST BUS GAME EVER This may be the best bus game in all buss games for tablets.It is areally cool game.All of you who are making domb comments you'r wrong.As for all of you who rate this down, YOU SUCK
",1
"Great It has the best graficts ever that I have seen. Best games ever. Love its so very much
",1
"It's good but.... It's good but so many ads please remove that then i will rate five stars to it but otherwise the game is superb ohh now I understand that when we're offline then the ads are not coming
",1
"Old school Angry Birds Modern classic, this game never gets old Unique game, almost own genre game that cannot be made better by anyone but Team17
",1
"Fantastic overall weather application After trying out many other weather apps Windfinder Pro provides me all the info I'm looking for and more.
",1
"Love all henry games I love all your game I even love breaking the bank , escaping the prison , and air ship . I don't care about Adobe air ... because I all ready had it.
",1
"Brill
",1
"Make a race Pls do this guy's  and like it
",1
"Its very helpful it even got rid of a virus I had
",1
"Interesting  fun WeI love playing this game. It's interesting  fun for all ages from 12  up. My husband loves it too. I love playing with friends too on Facebook. 
",1
"Best Quiz Game on Android Fantastic game  Worth upgrading to premium if you want to get rid of ads and look at your overall score
",1
"Beat weather app By far the best weather app
",1
"Solvable puzzles But not too easy. Good usable interface.
",1
"So cool This game is like awesome and guess what it was awesome I even made lemonade so cool I couldn't wait to play the game tomorrow and then when I played as long as I couldn't even wait to play and then  i give the vote 55983 awesome
",1
"Thanks for helping and supporting app
",1
"This is awesome I am a big fan of the guitar games and your game has beaten them all
",1
